Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00+07:00,2074.3010913870507,2074.3010913870507,2054.769066044423,2066.48828125,29302500,0.0,0.0
2015-01-05 00:00:00+07:00,2054.7687340938687,2062.58154296875,2050.862329656428,2062.58154296875,25434500,0.0,0.0
2015-01-06 00:00:00+07:00,2031.3306782263835,2062.5819194298665,2031.3306782263835,2046.956298828125,48681500,0.0,0.0
2015-01-07 00:00:00+07:00,2039.143334263393,2062.5817633928573,2039.143334263393,2050.862548828125,40334000,0.0,0.0
2015-01-08 00:00:00+07:00,2050.8626243282606,2054.769029326981,2027.4241943359375,2027.4241943359375,54457000,0.0,0.0
2015-01-09 00:00:00+07:00,2035.2365786406704,2043.0493870039743,2019.6109619140625,2019.6109619140625,108957500,0.0,0.0
2015-01-12 00:00:00+07:00,2019.6114729661208,2031.3306884765625,2000.0794471153847,2031.3306884765625,81651000,0.0,0.0
2015-01-13 00:00:00+07:00,2039.1434988168571,2039.1434988168571,2027.4242833064154,2031.3306884765625,36024000,0.0,0.0
2015-01-14 00:00:00+07:00,2035.2365786406704,2035.2365786406704,2019.6109619140625,2019.6109619140625,29728000,0.0,0.0
2015-01-15 00:00:00+07:00,2023.5172119140625,2039.1428274500784,2023.5172119140625,2023.5172119140625,27580500,0.0,0.0
2015-01-16 00:00:00+07:00,2035.2364235660743,2035.2364235660743,2023.5172119140625,2023.5172119140625,46354500,0.0,0.0
2015-01-19 00:00:00+07:00,2027.4242833064154,2035.2370936467098,2027.4242833064154,2031.3306884765625,26134500,0.0,0.0
2015-01-20 00:00:00+07:00,2027.4238855285057,2039.1430987396532,2019.6110767210741,2035.2366943359375,36285500,0.0,0.0
2015-01-21 00:00:00+07:00,2039.1432778703097,2062.5817063515774,2035.2368731234317,2043.0496826171875,73258000,0.0,0.0
2015-01-22 00:00:00+07:00,2039.1431163441052,2066.487947406191,2039.1431163441052,2062.58154296875,58654000,0.0,0.0
2015-01-23 00:00:00+07:00,2066.487907939288,2093.832738479128,2066.487907939288,2082.113525390625,121011000,0.0,0.0
2015-01-26 00:00:00+07:00,2082.1136307516936,2093.8328444332224,2035.2367760255763,2054.768798828125,103089000,0.0,0.0
2015-01-27 00:00:00+07:00,2054.7687340938687,2066.487947406191,2050.862329656428,2062.58154296875,49988500,0.0,0.0
2015-01-28 00:00:00+07:00,2058.6749210106227,2082.113345158751,2054.7685169859346,2074.300537109375,48230000,0.0,0.0
2015-01-29 00:00:00+07:00,2070.394312302122,2082.113525390625,2062.581503576454,2082.113525390625,41599500,0.0,0.0
2015-01-30 00:00:00+07:00,2093.832918370327,2097.7393230687794,2082.1137042749706,2089.926513671875,94142500,0.0,0.0
2015-02-02 00:00:00+07:00,2086.0205078125,2089.9269132578415,2070.394886031133,2086.0205078125,38816500,0.0,0.0
2015-02-03 00:00:00+07:00,2089.9267148618346,2109.458740234375,2086.0203097873264,2109.458740234375,67046500,0.0,0.0
2015-02-04 00:00:00+07:00,2113.364869042266,2187.5865557553957,2105.5520599145684,2171.9609375,136306000,0.0,0.0
2015-02-05 00:00:00+07:00,2171.9614489478786,2175.867854431598,2089.9269337897754,2140.710205078125,83923500,0.0,0.0
2015-02-06 00:00:00+07:00,2152.4294215292825,2156.335827013002,2132.8973941106865,2140.710205078125,54060500,0.0,0.0
2015-02-09 00:00:00+07:00,2109.458352793818,2171.960822506227,2109.458352793818,2156.335205078125,68609000,0.0,0.0
2015-02-10 00:00:00+07:00,2168.054483309659,2171.960887784091,2132.8968430397726,2148.5224609375,50540500,0.0,0.0
2015-02-11 00:00:00+07:00,2152.4285202711235,2175.866943359375,2140.7093087269973,2175.866943359375,46471500,0.0,0.0
2015-02-12 00:00:00+07:00,2175.867342063849,2179.773746627698,2164.1481283723024,2171.9609375,58455500,0.0,0.0
2015-02-13 00:00:00+07:00,2187.5862717245986,2226.6503122911095,2183.6798676679477,2191.49267578125,90653500,0.0,0.0
2015-02-16 00:00:00+07:00,2195.3997244698658,2214.931750488281,2187.5869140625,2187.5869140625,30501000,0.0,0.0
2015-02-17 00:00:00+07:00,2187.5864509325042,2207.11847281583,2187.5864509325042,2199.3056640625,47945000,0.0,0.0
2015-02-18 00:00:00+07:00,2218.837685945826,2273.5273472191384,2187.5864509325042,2199.3056640625,57782000,0.0,0.0
2015-02-20 00:00:00+07:00,2234.4629636065392,2238.369367389068,2195.39892578125,2195.39892578125,25162000,0.0,0.0
2015-02-23 00:00:00+07:00,2199.3054838945523,2222.7439082344586,2183.6798676679477,2191.49267578125,55871500,0.0,0.0
2015-02-24 00:00:00+07:00,2195.39892578125,2199.3053295637787,2175.8669068686054,2195.39892578125,46482000,0.0,0.0
2015-02-25 00:00:00+07:00,2187.586055241578,2214.930880932098,2187.586055241578,2203.211669921875,39573000,0.0,0.0
2015-02-26 00:00:00+07:00,2183.680046555839,2214.9312815691605,2183.680046555839,2199.3056640625,63400500,0.0,0.0
2015-02-27 00:00:00+07:00,2187.586055241578,2211.0244772620235,2187.586055241578,2203.211669921875,91257500,0.0,0.0
2015-03-02 00:00:00+07:00,2211.0251700832055,2234.463599448045,2203.2123602949255,2222.744384765625,105783500,0.0,0.0
2015-03-03 00:00:00+07:00,2242.2763019137915,2277.4339442782934,2238.3698972066245,2250.089111328125,100166000,0.0,0.0
2015-03-04 00:00:00+07:00,2265.7145746452557,2277.4337879623863,2246.1825524500377,2253.995361328125,61321500,0.0,0.0
2015-03-05 00:00:00+07:00,2265.714599609375,2289.153026501886,2261.80819512729,2265.714599609375,63347500,0.0,0.0
2015-03-06 00:00:00+07:00,2265.7147133187073,2293.0595460656573,2265.7147133187073,2281.34033203125,84722000,0.0,0.0
2015-03-09 00:00:00+07:00,2250.088777173913,2261.8079895550272,2203.2119276494564,2246.182373046875,75837500,0.0,0.0
2015-03-10 00:00:00+07:00,2250.0889568890816,2269.620979084299,2226.6505302548203,2253.995361328125,56405500,0.0,0.0
2015-03-11 00:00:00+07:00,2226.6504804140213,2246.182502172039,2222.7440760624177,2230.556884765625,86270500,0.0,0.0
